Contract_No,flag_normalised,upcoming_pdi_type,pdi_contracts_status,run_date
147302,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
332732,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
336336,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
356781,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
362515,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
393113,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
394297,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
397171,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
398796,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
419121,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
429713,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
433293,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
447819,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
448181,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
306765,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-20
340541,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
373127,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
377413,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
387783,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
394536,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
395315,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
398750,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
402223,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
404874,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
405776,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
418979,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
422102,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
428102,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
429159,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
430884,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
439393,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
440894,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-20
447979,First_time_inflow,null_pdi,PDI_not_Available,2019-11-20
450636,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
94578,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
361217,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
373677,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
379045,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
388442,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-20
393540,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
395196,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
400939,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
408098,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
409686,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
423033,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
423221,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
423485,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
434525,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
440009,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
443287,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
446724,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
449581,First_time_inflow,null_pdi,PDI_not_Available,2019-11-20
450068,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-20
450691,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
147126,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
331696,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
347564,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
348122,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
355719,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
369200,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
386847,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
391722,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
401942,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
402523,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
402523,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
405455,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
409484,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
419031,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
428194,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
431305,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-20
433708,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
434167,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
434474,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
436444,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
440196,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
445954,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
446139,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
448091,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
200396,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
275650,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
350935,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
353165,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
357529,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
358916,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
365146,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
372687,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
374167,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
374219,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
385329,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
400232,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
403566,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
408433,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
415416,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
416427,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
417639,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
422705,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
424994,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
435592,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
437859,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
441041,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
447156,First_time_inflow,null_pdi,PDI_not_Available,2019-11-20
451867,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
314700,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
336023,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
339819,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
352520,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
363383,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
366398,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
374192,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
382804,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
389203,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
393115,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
397533,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
402817,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
416067,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
422068,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
423745,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
434232,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
444922,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
446052,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
449099,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
19043,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
226709,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-20
335297,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
347232,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
365399,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
372195,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
387071,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
393733,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
396432,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
401133,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
402240,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
402635,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
403281,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
406859,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
410602,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
422542,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
422761,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
426205,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
426624,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
427141,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
428172,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
433778,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
433980,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
438309,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
440414,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
443119,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
446051,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
449708,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-20
107297,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-20
316223,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
330064,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
349207,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
351728,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
382243,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
406812,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
411784,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
427742,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
440239,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
440413,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
440609,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
451779,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
180369,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
252294,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-20
377382,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
388787,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
396976,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
401777,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
421826,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
422014,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
424230,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
429151,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
430863,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
435909,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
440999,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
442339,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
450192,First_time_inflow,null_pdi,PDI_not_Available,2019-11-20
87308,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
335352,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
366005,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
379850,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
381974,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
408084,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
413660,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
417008,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
420668,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
427694,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
428255,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
428255,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
442028,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
445380,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
446283,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
145445,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
243647,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
312198,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
312805,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
339535,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
342085,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
351155,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
353558,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-20
362465,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
377789,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
391695,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
393691,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
400306,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
405311,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
408690,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
411074,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
413056,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
415991,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
427911,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
431070,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
435960,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
438202,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
439665,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
446624,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
451536,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
82282,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
271699,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
302898,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
305305,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-20
341220,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
341869,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
350609,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
353151,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
356314,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
357725,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
367516,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
367872,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
372861,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
375802,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
377932,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
380804,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
380830,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
403716,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
406655,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
408033,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
408376,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
409264,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
409294,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
421330,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
429269,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
433302,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
442442,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
448724,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-20
451979,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
311595,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
343793,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
353244,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
373510,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
374457,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
383720,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
395451,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
397316,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
406155,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
419153,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
425673,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
433450,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
445023,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
447262,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
182253,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
205398,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
291638,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
308060,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
336831,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
344218,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
344292,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
369284,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
384350,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
421402,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
422089,First_time_inflow,null_pdi,PDI_not_Available,2019-11-20
422752,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
424727,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
425815,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
425947,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
429111,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
448213,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-20
19309,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
266649,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
345861,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
350713,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
358674,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
360394,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
360722,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
369840,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
372623,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
376898,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
395361,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
398822,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
401462,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
404488,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
405270,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
405792,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
410044,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
425235,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
439799,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
442853,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
447544,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
333595,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
341620,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
347939,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
349664,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
368183,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
395085,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
402668,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
403862,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
405810,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
416686,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
422599,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
426766,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
438180,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
439111,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
443842,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
444644,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
447991,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-20
81675,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
229359,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
308583,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
322854,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
331274,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
351739,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
378487,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
382408,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
383185,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
383829,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
385872,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
398413,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
399468,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
402312,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
403438,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
405371,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
406090,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
415149,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
420176,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
421123,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
431727,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
435331,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
437923,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
449274,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
450790,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-20
101074,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
135553,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
335173,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
360416,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
380110,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
381797,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
395564,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
398537,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
405775,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
407164,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
418921,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
420464,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
425136,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
431575,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
437723,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
442302,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
448388,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
306197,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
338236,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-20
357863,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
357885,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
369472,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
376116,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
387228,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
401375,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
407363,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
409649,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
411066,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
412818,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
423397,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
426656,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
428524,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
436712,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
437778,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
444072,First_time_inflow,null_pdi,PDI_not_Available,2019-11-20
451498,First_time_inflow,null_pdi,PDI_not_Available,2019-11-20
352093,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-20
380158,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-20
390659,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
394013,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
399731,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
405299,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
405309,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
405811,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-20
411250,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-20
415723,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-20
417215,First_time_inflow,"",PDI_Available_but_RO,2019-11-20
