Contract_No,flag_normalised,upcoming_pdi_type,pdi_contracts_status,run_date
443666,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
450117,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
450669,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
452272,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
455636,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
458231,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
307847,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
319373,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
337650,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
354359,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-01
400269,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-01
447874,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
449286,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
449380,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
450712,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
451016,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
452957,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
453478,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
455417,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
456418,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
456812,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
13215,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
138127,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
217287,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
302707,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-01
369356,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
445875,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
457208,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
457210,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
459123,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
320859,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
410984,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-01
410984,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-01
446603,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
447936,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
448172,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
449877,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
451595,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
452768,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
125096,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
346876,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-01
360804,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
373979,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-01
432324,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
445981,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
447065,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
447706,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
452147,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
453571,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
458189,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
458670,First_time_inflow,null_pdi,PDI_not_Available,2019-11-01
460929,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
273020,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
408469,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-01
445865,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
450092,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
454395,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
454660,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
455428,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
296110,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
335177,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
431106,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-01
448478,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
448905,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
454309,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
112968,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
370564,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-01
427938,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-01
427938,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-01
435901,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-01
439940,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-01
441486,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
446110,First_time_inflow,null_pdi,PDI_not_Available,2019-11-01
447804,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
451046,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
451422,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
454313,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
456177,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
456911,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
458115,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
103299,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
331654,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-01
336195,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
410386,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-01
412191,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
453616,First_time_inflow,null_pdi,PDI_not_Available,2019-11-01
457117,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
457185,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
457672,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
460580,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
454268,First_time_inflow,null_pdi,PDI_not_Available,2019-11-01
455886,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
458116,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
458213,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
459029,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
460011,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
351975,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
395537,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
449359,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
456273,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
457383,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
457436,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
458220,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
71788,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
336906,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
392420,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-01
442020,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-01
452479,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
455458,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
459191,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
459260,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
460514,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
460694,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
460840,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
362796,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-01
420262,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
449974,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
452593,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
454090,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
456755,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
456918,First_time_inflow,null_pdi,PDI_not_Available,2019-11-01
457508,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
457926,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
459254,First_time_inflow,null_pdi,PDI_not_Available,2019-11-01
73402,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
299068,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
335549,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-01
382834,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
390946,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-01
398811,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
422467,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
445377,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-01
453628,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
455386,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
455572,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
327877,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
367327,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
417431,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
434811,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-01
445363,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
448072,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
451352,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
451920,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
457498,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
457929,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
458022,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
458691,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
266016,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
347621,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
446829,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
453779,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
457561,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
459100,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
460982,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
48572,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
356083,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
372862,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-01
441269,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-01
447320,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
455474,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
456034,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
457009,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
457377,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
225623,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
324830,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-01
328329,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-01
369226,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-01
379652,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
445242,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-01
448122,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
448569,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
448839,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-01
451293,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
454994,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
455608,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
456792,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
460100,First_time_inflow,null_pdi,PDI_not_Available,2019-11-01
460363,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
362205,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
393135,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
410689,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
450292,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
452724,First_time_inflow,null_pdi,PDI_not_Available,2019-11-01
453697,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
456289,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
456685,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
350505,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
447993,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
452861,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
453725,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
458240,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
459580,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
408348,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
453255,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
455427,First_time_inflow,null_pdi,PDI_not_Available,2019-11-01
457415,First_time_inflow,null_pdi,PDI_not_Available,2019-11-01
459242,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
459814,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
460365,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
245489,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
319274,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
399553,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-01
411413,First_time_inflow,null_pdi,PDI_not_Available,2019-11-01
451592,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
453132,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
453414,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
453562,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
456975,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
459390,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
460352,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
395279,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
408992,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
426781,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
452886,First_time_inflow,null_pdi,PDI_not_Available,2019-11-01
453055,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
457322,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
457335,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
365500,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
378309,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
410908,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-01
447649,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
448298,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
452610,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
453634,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
458101,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
18469,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
319212,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-01
388155,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
422711,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
450477,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
451943,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
332905,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
345085,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
393321,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
427435,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
446685,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
451081,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
454715,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
456115,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
457674,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
458896,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
3330,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
357435,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
453625,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
454513,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
454854,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
455111,First_time_inflow,null_pdi,PDI_not_Available,2019-11-01
456870,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
460673,First_time_inflow,null_pdi,PDI_not_Available,2019-11-01
339543,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-01
403608,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-01
405040,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
448677,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
452125,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
452481,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
458366,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
459199,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
303868,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-01
423140,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-01
452412,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
455187,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
79225,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
373155,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-01
418485,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-01
423045,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-01
454339,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
455989,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
456839,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
457635,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
460909,First_time_inflow,null_pdi,PDI_not_Available,2019-11-01
162682,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
343224,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
405411,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-01
446244,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
447716,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
448817,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
451163,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
452381,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
452794,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
453377,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
455080,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
455191,First_time_inflow,null_pdi,PDI_not_Available,2019-11-01
458272,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
459752,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
415244,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-01
450834,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
451141,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
451931,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
455913,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
456908,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
457803,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
109325,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
339893,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
431000,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-01
452818,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
454199,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
457079,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
458594,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
458940,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
459125,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
410354,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
410354,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
425937,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-01
447914,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
451947,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
460824,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
98165,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
408951,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-01
417179,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
447388,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
449012,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
452725,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
455140,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
316717,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
376306,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-01
391094,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-01
447848,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
452699,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
456444,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
458095,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
321214,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-01
327324,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
361334,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
370420,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
395081,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-01
454240,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
455856,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
456483,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
457663,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
457748,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
251376,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-01
398092,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
428820,First_time_inflow,null_pdi,PDI_not_Available,2019-11-01
448442,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
450779,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
454763,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
455451,First_time_inflow,null_pdi,PDI_not_Available,2019-11-01
457369,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
220889,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
289179,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
307398,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-01
323564,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
407051,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
422378,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
441452,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
446586,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
449837,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
452709,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
455425,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
459223,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
459778,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
460436,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
414364,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-01
452743,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-01
454934,First_time_inflow,null_pdi,PDI_not_Available,2019-11-01
456844,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
457962,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
259158,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
299381,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
328861,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
344436,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
392005,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
397769,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
446842,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
447008,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
456571,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
456670,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
457043,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
457402,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
460177,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
95106,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
243333,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-01
374154,normalised_4_6_months_ago,null_pdi,PDI_not_Available,2019-11-01
377831,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
392546,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-01
392546,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-01
419360,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
421347,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
432662,normalised_7_9_months_ago,"",PDI_Available_but_RO,2019-11-01
439087,normalised_7_9_months_ago,null_pdi,PDI_not_Available,2019-11-01
452227,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
455237,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
455282,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
457732,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
458794,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
458984,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
460216,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
330637,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
392296,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
394855,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
419362,normalised_4_6_months_ago,"",PDI_Available_but_RO,2019-11-01
447559,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
450911,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
452284,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
452466,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
455605,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
457568,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
458374,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
429738,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
452777,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
453385,First_time_inflow,"",PDI_Available_but_RO,2019-11-01
453717,normalised_in_last_3_months,"",PDI_Available_but_RO,2019-11-01
458390,normalised_in_last_3_months,null_pdi,PDI_not_Available,2019-11-01
